68, 4, 97.5
68, 4, 105.5
68, 4, 104.75
68, 4, 95
68, 17, 636.118
68, 17, 408.941
68, 17, 620
68, 17, 509.294
68, 17, 602.647
68, 34, 1548.76
68, 34, 842.971
68, 34, 1085.65
68, 34, 974.324
68, 34, 1099.47
68, 68, 4248.57
68, 68, 1282.9
68, 68, 1470.69
68, 68, 1288.34
68, 68, 1411.6
69, 1, 28
69, 1, 26
69, 1, 26
69, 1, 28
69, 1, 27
69, 3, 74.6667
69, 3, 77.6667
69, 3, 72.6667
69, 3, 77.6667
69, 3, 71.6667
69, 23, 1596.87
69, 23, 558.261
69, 23, 588.043
69, 23, 540.652
69, 23, 514
69, 69, 4232.86
69, 69, 1286.22
69, 69, 1496.36
69, 69, 1312.71
69, 69, 1392.7
70, 1, 27
70, 1, 27
70, 1, 27
70, 1, 27
70, 1, 27
70, 2, 51.5
70, 2, 49.5
70, 2, 79
70, 2, 67
70, 2, 51
70, 5, 218.4
70, 5, 127.4
70, 5, 117.8
70, 5, 123.8
70, 5, 118
70, 7, 158
70, 7, 171.857
70, 7, 177.714
70, 7, 269.143
70, 7, 229.286
70, 10, 404.1
70, 10, 248.7
70, 10, 223.9
70, 10, 236.9
70, 10, 247.9
70, 14, 387
70, 14, 406.071
70, 14, 519.571
70, 14, 443.143
70, 14, 541.429
70, 35, 1304.43
70, 35, 907.429
70, 35, 1115.46
70, 35, 996.086
70, 35, 1108.23
70, 70, 5158.8
70, 70, 1147.07
70, 70, 1634.23
70, 70, 1303.14
70, 70, 1346.89
71, 1, 28
71, 1, 28
71, 1, 27
71, 1, 27
71, 1, 30
71, 71, 4939.66
71, 71, 1215.27
71, 71, 1194.55
71, 71, 1559.08
71, 71, 1287.86
72, 1, 28
72, 1, 29
72, 1, 28
72, 1, 27
72, 1, 28
72, 2, 72
72, 2, 49
72, 2, 47.5
72, 2, 50.5
72, 2, 55.5
72, 3, 71.6667
72, 3, 78.3333
72, 3, 74.6667
72, 3, 73.3333
72, 3, 75
72, 4, 88
72, 4, 113.25
72, 4, 103
72, 4, 84.25
72, 4, 89.5
72, 6, 230
72, 6, 154.833
72, 6, 175.667
72, 6, 219.667
72, 6, 192.333
72, 8, 236.375
72, 8, 208.5
72, 8, 275.375
72, 8, 243.875
72, 8, 288
72, 9, 568.111
72, 9, 327.111
72, 9, 237.889
72, 9, 191.889
72, 9, 205.778
72, 12, 281.833
72, 12, 305
72, 12, 454
72, 12, 362.75
72, 12, 442.25
72, 18, 534.333
72, 18, 474.056
72, 18, 598.056
72, 18, 483.722
72, 18, 470.333
72, 24, 914.625
72, 24, 549.958
72, 24, 797.583
72, 24, 714.583
72, 24, 806.083
72, 36, 1862.08
72, 36, 900.528
72, 36, 951.278
72, 36, 827.194
72, 36, 1053
72, 72, 4944.46
72, 72, 1212.22
72, 72, 1167.08
72, 72, 1456.99
72, 72, 1360.19
73, 1, 28
73, 1, 27
73, 1, 26
73, 1, 27
73, 1, 27
73, 73, 5398.18
73, 73, 1202.33
73, 73, 1414.16
73, 73, 1370.55
73, 73, 1545.27
74, 1, 28
74, 1, 28
74, 1, 61
74, 1, 38
74, 1, 34
74, 2, 54
74, 2, 54.5
74, 2, 76.5
74, 2, 65
74, 2, 78
74, 37, 1634.65
74, 37, 836
74, 37, 949.73
74, 37, 1113.27
74, 37, 958.081
74, 74, 5126.12
74, 74, 1219.42
74, 74, 1421.77
74, 74, 1392.19
74, 74, 1390.62
75, 1, 26
75, 1, 26
75, 1, 27
75, 1, 26
75, 1, 29
75, 3, 201
75, 3, 77.3333
75, 3, 71.3333
75, 3, 115
75, 3, 101.333
75, 5, 132.2
75, 5, 130.8
75, 5, 135.2
75, 5, 188
75, 5, 157.6
75, 15, 731.8
75, 15, 362.4
75, 15, 330.333
75, 15, 328.133
75, 15, 477.933
75, 25, 1731.4
75, 25, 427.36
75, 25, 582.6
75, 25, 517.68
75, 25, 578
75, 75, 6192.45
75, 75, 1260.05
75, 75, 1328.88
75, 75, 1347.56
75, 75, 1372.44
76, 1, 26
76, 1, 26
76, 1, 25
76, 1, 27
76, 1, 26
76, 2, 45.5
76, 2, 57
76, 2, 57
76, 2, 51.5
76, 2, 52.5
76, 4, 226.75
76, 4, 84.75
76, 4, 86.75
76, 4, 90.75
76, 4, 90.25
76, 19, 723.421
76, 19, 463.684
76, 19, 667.632
76, 19, 551.947
76, 19, 689.053
76, 38, 1501.89
76, 38, 863.421
76, 38, 970.553
76, 38, 956.342
76, 38, 1083.89
76, 76, 5264.14
76, 76, 1277.75
76, 76, 1350.11
76, 76, 1335.58
76, 76, 1436.33
77, 1, 26
77, 1, 30
77, 1, 26
77, 1, 25
77, 1, 29
77, 7, 260.286
77, 7, 160
77, 7, 221.429
77, 7, 196.429
77, 7, 161.714
77, 11, 294.364
77, 11, 291.091
77, 11, 401.455
77, 11, 315.727
77, 11, 418.364
77, 77, 5090.45
77, 77, 1455.6
77, 77, 1305.69
77, 77, 1415.36
77, 77, 1456.91
78, 1, 26
78, 1, 27
78, 1, 27
78, 1, 26
78, 1, 26
78, 2, 58.5
78, 2, 61
78, 2, 52
78, 2, 52.5
78, 2, 55
78, 3, 74.6667
78, 3, 73.3333
78, 3, 78
78, 3, 80
78, 3, 76.6667
78, 6, 149.667
78, 6, 156.333
78, 6, 153.667
78, 6, 150.167
78, 6, 227.333
78, 13, 609.846
78, 13, 494.769
78, 13, 321.846
78, 13, 409.385
78, 13, 346.385
78, 26, 1542.92
78, 26, 544.577
78, 26, 651.962
78, 26, 642.115
78, 26, 734.423
78, 39, 1980.67
78, 39, 971.154
78, 39, 936.718
78, 39, 954.974
78, 39, 983.769
78, 78, 6082.65
78, 78, 1219.91
78, 78, 1350.54
78, 78, 1376.85
78, 78, 1504.1
79, 1, 25
79, 1, 25
79, 1, 28
79, 1, 28
79, 1, 26
79, 79, 4666.68
79, 79, 1433.28
79, 79, 1367.18
79, 79, 1206.39
79, 79, 1394.56
80, 1, 29
80, 1, 27
80, 1, 25
80, 1, 24
80, 1, 28
80, 2, 78.5
80, 2, 65.5
80, 2, 92
80, 2, 67
80, 2, 76.5
80, 4, 141.75
80, 4, 141
80, 4, 137.5
80, 4, 107
80, 4, 175.25
80, 5, 169.6
80, 5, 123
80, 5, 110
80, 5, 110
80, 5, 186.8
80, 8, 176.875
80, 8, 291
80, 8, 247.5
80, 8, 218.75
80, 8, 284
80, 10, 337.1
80, 10, 251
80, 10, 249.6
80, 10, 281.9
80, 10, 348
80, 16, 656.312
80, 16, 454.5
80, 16, 436.5
80, 16, 559.938
80, 16, 481.625
80, 20, 920.7
80, 20, 613.55
80, 20, 530.6
80, 20, 630.7
80, 20, 584.75
80, 40, 1612.7
80, 40, 1019.6
80, 40, 1137.03
80, 40, 1065.95
80, 40, 1032.1
80, 80, 5122.31
80, 80, 1327.66
80, 80, 1173.06
80, 80, 1382.44
80, 80, 1374.34
